name,lon,lat,pop
.3+MI+W+OF+SR+3+.1+MI+N+OF+CARROLL+RD,-85.17,41.19,379299
165%27+S+FROM+THE+INTER+OF+US+24+%26+HOMESTEAD+RD.+ON+THE+E+SIDE+OF+HOMEST,-85.28,41.02,379299
14133+STATE+ROAD+1,-85.02,41.22,379299
ALLEN+COUNTY,-84.97,40.94,379299
9222+U.S.+HIGHWAY+33,-85.26,41.17,379299
9201+LEO+ROAD++++++%28ROBINSON+PARK+-+024001%29,-85.09,41.17,379299
4550+STATE+ROAD+9,-85.46,41.25,33964
1016+A+W+DUPONT+ROAD,-85.13,41.18,379299
302+FULTON,-85.07,41.37,43475
406+DIAMOND+AVENUE,-85.49,41.15,33964
201+EAST+RUDISILL+PLAZA.+SUITE+105,-85.13,41.05,379299
1628+CATALPA+ST.+++++++%28PORTAGE+%2391615%29,-85.18,41.07,379299
4000+A+PARNELL+AVENUE,-85.12,41.11,379299
1531+WEST+TILL+ROAD,-85.16,41.17,379299
LAFAYETT+CENTER+ROAD,-85.29,40.96,379299
6230+UNIT+B+BLUFFTON+RD,-85.17,41.03,379299
650%27+S+FROM+THE+INTER.+OF+E+PARR+RD+%26+WELTY+ST+ON+THE+W+SIDE+OF+WELTY,-84.95,40.66,35777
3340-A+MALLARD+COVE+LANE,-85.23,41.05,379299
2828+E+PONTIAC+STREET,-85.1,41.06,379299
720%27+N+OF+US+HWY.+6+AND+300%27+E+OF+CR+9,-85.15,41.44,43475
10100+DOUGLAS+RD,-85.01,41.15,379299
2.7+MILES+WEST+OF+AUBURN,-85.12,41.36,43475
APPROX.+0.6+MI.+SOUTHWEST+OF,-85.17,40.87,28296
248+W+MONROE+ST,-84.93,40.83,35777
14002+ROTH+RD,-84.96,41.22,379299
1619+MAGNAVOX+WAY,-85.22,41.07,379299
0.7+MILE+NE+OF+INTERSECTION+HOMESTEAD+ROAD+AND+ABOITE+CENTER+ROAD,-85.27,41.05,379299
11725+HIGHWAY+14+EAST,-84.99,41.07,379299
FORT+WAYNE+AIRPORT,-85.19,40.99,379299
1821+COLISEUM+BLVD,-85.09,41.09,379299
CITY+WATER+TOWER+AT+WINDSOR+DRIVE,-85.32,41.24,33964
644+N+MAIN+STRET,-85.17,40.75,28296
.23+MILES+SSE+OF+THE+INTERSECTION+OF+MONROEVILLE+ROAD+%26+US+ROUTE+27%2F33,-85.08,40.97,379299
700+N.+MAIN+ST.,-85.17,40.75,28296
.3+MILES+NW+OF+THE+INTERSECTION+OF+STELLHORN+RD.+%26+MYERS+RD.%3B+.2+MILES,-85.07,41.12,379299
7263+EAST+YELLOW+RIVER+ROAD,-85.35,41.13,33964
0.4+MILES+SE+OF+THE+INTERSECTION+OF+US-27+AND+SR-116,-84.95,40.59,35777
4404+EARTH+DRIVE,-85.18,41.04,379299
3477+COUNTY+ROAD+28,-85.03,41.43,43475
CHESTNUT+HILLS+GOLF+CLUB.+STATE+ROAD+14,-85.3,41.07,379299
7465+US+HIGHWAY+6,-84.84,41.43,43475
5946-B+EAST+STATE+BLVD,-85.06,41.1,379299
7500+WESTFIELD+DRIVE,-85.14,41.15,379299
2422+W+STATE+BLVD,-85.17,41.1,379299
10707+COLDWATER+RD.+SUITE+A,-85.13,41.18,379299
ST.+JOE+ROAD,-85.08,41.15,379299
10145-A+MAYSVILLE+ROAD,-85.02,41.13,379299
5517+S.+ANTHONY+BLVD.++%28FAIRFAX+%23091621%29,-85.11,41.03,379299
13014+AUBURN+ROAD,-85.11,41.2,379299
144+CHAMBEAU+ROAD,-85.14,41.11,379299
7950+A+DECATUR+ROAD,-85.11,41.01,379299
APPROX.+1200FT.+N+OF+SR18%3B+APPROX.+200FT.+W+OF+NEW+INDUSTRIAL+ROAD,-85.29,40.56,11758
%28SHARON%29+95+FAYBROOK+ROAD,-72.46,43.79,55062
%28BROOKFIELD+SITE%29+1118+STONE+ROAD,-72.59,44.09,28892
%28CASTLETON+SITE%29+SUMMIT+OF+GRANDPA+KNOB,-73.11,43.66,58191
%28MIDDLEBURY+SITE%29+318+SPRINGSIDE+RD,-73.16,44.03,36777
TOP+OF+HURRICANE+HILL,-72.36,43.65,55062
3.5+MILES+SOUTHWEST+OF+SHERBURN,-72.83,43.64,58191
684+WENDLAND+ROAD,-73.12,44.22,36777
18+KNOX+HILL+ROAD,-73.26,43.79,36777
4.8+KM+NORTHEAST+OF,-86.14,36.79,21315
OLD+LEWISPORT+OWENSBORO+RD.+7.6+KM+WEST+OF,-86.83,37.9,8722
0.4+MI.+EAST+OF+INTERCHANGE+OF+58+%26+W.+KY+PKWY%3B+IMMED.+ESE+OF,-87.1,37.28,30622
0.8+KM+SSE+OF+INT+OF+W+KY+PKWY+%26+SR-259,-86.29,37.46,26427
1.6+KM+ESE+OF,-86.15,37.99,28572
3.2+KM+WEST+SOUTHWEST+OF,-86.54,37.41,26427
6.4+KM+SOUTH+OF,-86.94,36.93,27102
537+10TH+STREET+AT+CHESTNUT+STREET,-86.44,36.99,132896
5.8+KM+NW+OF,-87.21,36.84,12294
235+WEST+KY+136,-87.27,37.55,9207
6+KM+EAST+OF,-86.71,37.64,23994
1.2+KM+NORTHWEST+OF,-86.32,38.0,28572
701+BASS+LANE,-87.2,37.19,30622
WATER+TOWER+ROAD,-86.26,37.19,12150
WITHIN+THE+TOWN+OF,-86.86,36.67,27102
MORGANTOWN+DOWNTOWN.+APPROX+1.5+KM+%28+1.0+MI%29+ENE+OF,-86.7,37.22,12879
ROUGH+RIVER.+9.5KM+%286.0+MI%29+SW+OF,-86.47,37.64,20477
JCT.+SR-103+%26+SR-603.+APPROX.+3.2+KM+SW+OF,-86.71,36.85,27102
1.6+KM+SSE,-86.87,37.38,23994
470+HAYES+ROAD,-86.18,37.04,132896
IRVINGTON+WT.+1.0+KM+ESE+OF,-86.28,37.87,20477
0.8+KM+NORTH+NORTHWEST+OF,-86.06,37.94,28572
DOWNTOWN,-86.44,36.95,132896
1.6+KM+WEST+OF,-86.2,37.99,28572
115+TIMBER+CT.,-85.99,37.95,28572
HARDINSBURG+WATER+TANK.+3.0+KM+SE+OF,-86.44,37.77,20477
FRANKLIN+SOUTH.+TURNERS+FORD+ROAD,-86.56,36.7,18572
RUSSELLVILLE+SOUTHWEST.+0.8+KM+SW+OF,-87.02,36.75,27102
ALLEN+NORTHWEST+CELL.+13.7+KM+NORTHWEST+OF,-86.31,36.83,21315
1140+THREE+SPRINGS+ROAD,-86.43,36.92,132896
WARREN+SOUTH.+3184+WOODBURN-ALLEN+SPRINGS+ROAD,-86.49,36.83,132896
WARREN+NORTHWEST+CELL.+OLD+MORGANTOWN+ROAD,-86.59,37.06,132896
MUHLENBERG+SOUTH.+21+MYERS+CHAPEL+ROAD,-87.02,37.13,30622
BOWLING+GREEN+CORVETTE+SITE.+1188+RED+POND+ROAD,-86.33,37.0,132896
GARRETT.+STATE+ROAD+44+%28092010++%2F++FORT+KNOX%29,-86.1,37.85,28572
MEADE+SOUTH.+1.4+KM+SOUTHEAST+OF,-86.21,37.88,28572
WARREN-LOGAN+CELL.+11372+RUSSELLVILLE+ROAD,-86.61,36.9,132896
OHIO+WEST.+3893+STATE+ROUTE+505+SOUTH,-86.7,37.41,23994
2.57+NM+FROM+BOWLING+GREEN+AIRPORT,-86.48,36.96,132896
RUSSELLVILLE+WEST.+0.64+KM+NORTH+OF+HWY+79.+0.16+KM+WEST+OF+HWY+68+BYP,-86.91,36.83,27102
RICHARDSVILLE.+604+SCROGGINS+ROAD,-86.43,37.09,132896
BEDA.+729+SHERWOOD+DRIVE,-86.92,37.52,23994
NOLIN+LAKE+NORTH.+1900+DICKEY%27S+MILL+ROAD,-86.2,37.32,12150
DOWNTOWN,-86.2,36.75,21315
1.3+KM+EAST+OF+SR-100+%26+JEFF+DAVIS+HIGHWAY,-86.86,36.84,27102
BOWLING+GREEN+MAIN.+3.4+KM+SOUTHWEST+OF,-86.52,36.97,132896
9.7+KM+SOUTH+SOUTHEAST+OF,-86.65,37.15,12879
WITHIN+THE+CITY+LIMITS+OF,-86.33,37.8,20477
2.4+KM+NORTH+OF,-86.57,36.78,18572
LAKE+MALONE.+1038+HELTSLEY+ROAD,-87.03,37.06,27102
550+SCHNEIDER+TANNER+ROAD,-87.15,37.52,9207
BRECKINRIDGE+WEST.+1.6+KM+ENE+OF,-86.6,37.84,20477
BRATON+ROAD,-86.19,37.49,26427
BREMEN.+12849+KENTUCKY+HIGHWAY,-87.15,37.4,30622
JOHNSON+CROSSROADS.+2601+ST.+AUGUSTINE+ROAD,-86.23,37.42,26427
EDMONSON+SOUTH.+466+RHEA+ROAD,-86.22,37.13,12150
NEAR+ENTRANCE+TO+MAMMOTH+CAVE+PARK,-86.13,37.23,12150
HWY+144.+4.8+KM+%283+MILES%29+EAST+OF,-86.41,37.95,20477
ALLEN+SOUTH.+371+ANDREW+JACKSON+HIGHWAY,-86.25,36.67,21315
ALONZO.+4651+PERRYTOWN+ROAD,-86.39,36.7,21315
ALLEN+NORTH.+173+RAY+VERNON+LANE,-86.21,36.89,21315
HANCOCK+SOUTH.+4586+MIDWAY+LANE,-86.69,37.87,8722
HARDINSBURG+NORTH.+WEST+SIDE+OF+FINLEY%2FDOWELL+ROAD,-86.47,37.81,20477
3690+FALLS+OF+ROUGH+ROAD,-86.47,37.53,26427
WESTERN+KY+PARKWAY.+256+POND+RUN+CHURCH+ROAD,-86.96,37.33,23994
WELCOME.+224+COOK+ROAD,-86.67,37.27,12879
1317+US+HWY+431,-87.04,37.2,30622
LEWINSBURG+DOWNTOWN.+SPA+ROAD,-86.97,36.98,27102
BRISTOW.+KY+HWY+526.+5.9+MI+%289.5+KM%29+NE+OF,-86.36,37.05,132896
ELKTON+DOWNTOWN.+WATER+TANK+WITHIN+THE+TOWN+OF,-87.16,36.8,12294
MIDDLETON.+2514+NEELY+ROAD,-86.72,36.76,18572
SIMPSON+I-65.+680+PHILLIPS+LANE,-86.5,36.74,18572
ALLEN+SE,-86.15,36.7,21315
KINGSWOOD.+1065+STINNETT-TAUL+LANE,-86.42,37.7,20477
CLAYPOOL.+2818+ALVATON-GREENHILL+ROAD,-86.33,36.91,132896
2408+HANGING+ROCK+ROAD,-86.32,37.55,26427
4799+RUSSELLVILLE+ROAD,-87.13,36.7,12294
109+PEACH+ROAD+NORTH,-86.47,37.23,12879
1.0+KM+SSW+OF,-86.53,37.9,20477
245+DEJARNETTE+LANE,-86.53,37.71,20477
LEITCHFIELD+WT.+1.5+KM+EAST+OF,-86.27,37.49,26427
354+NEW+CUT+ROAD+NORTH,-86.88,37.2,12879
LOGAN+SOUTH.+75+HALL+STORE+ROAD,-86.86,36.76,27102
BOWLING+GREEN+CEMETERY+ROAD.+3700+CUMBERLAND+TRACE+CELL,-86.39,36.98,132896
PLANO+WATER+TANK.+9.0+SSE+OF,-86.41,36.89,132896
RICHPOND.+608+SKEEK+ROAD,-86.51,36.89,132896
FRANKLIN+DOWNTOWN.+OGLES+ROAD+%28FRANKLIN+%239142%29,-86.57,36.74,18572
ROCKCASTLE.+1365+ECHO+VALLEY+ROAD,-86.77,36.85,27102
MILLWOOD.+1006+PLEASANT+VIEW+ROAD,-86.4,37.42,26427
NATCHER+PARKWAY.+1+C.+BECK+RD.,-86.74,37.29,12879
SOUTH+HILL.+231+FREEMAN+STAPLES+ROAD,-86.78,37.17,12879
CHANDLER.+8773+MORGANTOWN+ROAD,-86.79,36.95,27102
DAVIS+CROSSROADS.+63+FIRE+STATION+LANE,-86.75,37.05,12879
DAYSVILLE.+1270+DAYSVILLE+ROAD,-87.05,36.82,27102
HOLLAND.+359+LAFAYETTE+ROAD,-86.07,36.69,21315
LAMPKIN+PARK.+BEHIND+DEPT+OF+HWYS+DIST.+OFFICE+ON+OLD+MORGANTOWN+RD.+O,-86.47,36.99,132896
4.2+MI+N+OF,-119.71,39.26,471519
207+KINGSBURY+GRADE,-119.93,38.97,48905
2+CHURCH+STREET,-119.76,38.95,48905
EAGLE+RIDGE+6+MILES+NORTHWEST+OF,-119.3,39.48,57510
5+MI+N+OF+YERINGTON+NV,-119.16,39.07,57510
20+SOUTH+CALIFORNIA+STREET,-119.16,38.99,57510
650+ANDERSON+RANCH+ROAD,-119.75,38.88,48905
15+HIGHWAY+50,-119.94,38.96,48905
2500%27+SE+OF+EAGLE-TRACY+STATION,-119.48,39.56,471519
110+E.+TOLL+ROAD,-119.65,39.3,4123
%28TOPAZ+LAKE+SITE%29+US+HWY+395,-119.54,38.71,48905
DAGGETT+PEAK%3A+801+BOULDER+CT.,-119.89,38.97,48905
HIGHWAY+20+EXIT.+EAST+15.5+MILES,-115.43,43.25,27511
0.5+MI+NE+OF+MOUNTAIN+HOME+EXIT+ON+I-84.+ROCKY+BUTTE+%28SECTION+28%29,-115.63,43.13,27511
13937+INDIANA+AVENUE,-116.67,43.57,229849
SILVER+CITY+ROAD+OFF+HWY+78.+++LOT3++S32++T4++R3W,-116.7,43.01,11823
2255+NORTH+BRANIFF,-116.15,43.55,481587
SE1%2F4++NE1%2F4++S34++T5S+++R8E+++BM,-115.48,42.95,27511
9985+JOPLIN+ROAD,-116.52,43.67,229849
3730+SOUTH+132ND+STREET,-115.86,43.09,27511
111+WEST+1ST+STREET+NORTH,-116.62,43.71,229849
NORTH+CANYON+RIM+%2F+SEC21+%26+SEC28++T5S+R9E,-115.39,42.95,27511
1.25+MILES+EAST+OF+HWY+95++%28AKA+24251+ALLENDALE+RD%29,-116.89,43.63,229849
4.4+MILES+EAST+OF+GLENNS+FERRY+%28AKA++LOT+1+S30+T5S++R11E++BM%29,-115.2,42.96,27511
CAN-ADA+ROAD+AND+BASELINE+ROAD,-116.51,43.37,481587
RTE+80+NORTH.+12+MILES+SSE+OF+BOISE.+ID,-116.08,43.44,481587
9280+MCDERMOTT+ROAD,-116.47,43.52,481587
2255+NORTH+BRANIFF,-116.15,43.55,481587
3730+SOUTH+132ND+STREET,-115.86,43.09,27511
2065+SOUTH+BLACKCAT+ROAD,-116.45,43.59,481587
SILVER+CITY+ROAD+OFF+HWY+78.+++LOT3++S32++T4++R3W,-116.7,43.01,11823
387+SWAN+FALLS+ROAD,-116.42,43.49,481587
11150+SEAMANS+GULCH+ROAD,-116.26,43.71,481587
1101+SOUTH+29TH+STREET,-116.22,43.63,481587
500%27+EAST+OF+HWY+16.+8+MILES+NORTH+OF+HWY+44,-116.46,43.75,481587
405+BRUSHY+PLAIN+ROAD,-72.82,41.32,854757
119+TANNER+MARSH+ROAD,-72.66,41.29,854757
203+RESEARCH+DRIVE,-73.01,41.24,854757
2+LARKIN+DRIVE,-73.12,41.51,854757
1233+WOLCOTT+RD,-72.97,41.62,854757
538+PRESTON+AVENUE,-72.75,41.54,854757
500+COOKS+LANE,-72.71,41.42,854757
528+WHEELERS+FARM+ROAD,-73.08,41.25,854757
1432+WATERBURY+RD,-73.17,41.49,854757
438+BRIDGEPORT+AVENUE,-73.09,41.21,854757
59+SHELTON+ROAD,-73.13,41.41,854757
OLD+ROUTE+79,-72.6,41.29,854757
1605+DURHAM+RD,-72.74,41.47,854757
100+NORTHROP+ROAD,-72.77,41.49,854757
135+NEW+RD,-72.58,41.29,854757
10+BONA+STREET,-73.08,41.22,854757
I-80+AND+RATTLESNAKE+ROAD+SIGNAL+PEAK,-120.54,39.34,99755
DOWNIEVILLE%2FRUBY+BLUFF,-120.84,39.51,3005
10475+PEAVINE+PEAK+ROAD,-119.93,39.59,471519
17713+WOLF+MOUNTAIN+LOOKOUT+ROAD,-121.1,39.13,99755
13024+BITNEY+SPRINGS+ROAD,-121.14,39.25,99755
22591+WILD+CANARY+ROAD,-121.09,39.05,99755
12979+SOUTH+PONDEROSA+WAY,-121.11,39.21,99755
SOUTH+OF+US+54+IN+GUYMON,-101.48,36.67,19983
8+MILES+DUE+SOUTH+ON+INTERSECTION+OF+US+64+AND+STATE+HIGHWAY+171.+WEST,-102.25,36.65,2137
3+MILES+EAST+OF+BRYANS+CORNER.+OKLAHOMA+%26+1+MI.+NORTH+OF+HWY+3.,-100.78,36.63,5311
12+MILES+WEST+OF+SLAPOUT.+OKLAHOMA.+ON+HWY+3.+SE+CORNER+OF+INTERSEC.+O,-100.32,36.62,5311
THIS+SITE+IS+APPROXIMATELY+9.5+MILES+NORTH+AND+1+M+ILE+WEST+OF,-101.82,36.65,19983
7+MILES+EAST+OF+HOOKER.+SOUTH+OF+US+64+IN,-101.08,36.85,19983
THIS+SITE+IS+APPROXIMATELY+6+MILES+EAST+AND+3+MILE+S+SOUTH+OF,-102.79,36.68,2137
APPROXIMATELY+0.5+MILES+%280.8+KM%29+NORTH+OF+US+HIGHWAY+287+ON+LOGAN+AVEN,-102.51,36.73,2137
3+MILES+EAST+OF+HARDESTY.+1+MI+SOUTH+OF+US+270,-101.14,36.6,19983
APPROX.+17+KM+EAST+OF,-100.67,36.86,5311
WEST+SIDE+OF+N1580+RD..+MILE+SOUTH+OF+E1001+RD.,-100.18,36.84,5311
1.5+MILES+SOUTH+OF++MOUSER,-101.42,36.85,19983
SOUTH+OF+US-64.+3.5+MILES+EAST+OF+INTERSECTION+OF+US-64+AND+STATE-95,-101.75,36.76,19983
CORNER+OF+NORTH+FIRST+AND+WALNUT,-101.78,36.51,19983
HWY+64+8.6+NM+W,-102.08,36.74,19983
INTERSECTION+OF+IMO+STREET+%26+ALBRIGHT,-101.21,36.86,19983
402+S.+AVENUE+E.,-100.52,36.81,5311
2031+HIGHWAY+136,-101.49,36.72,19983
121+COLLEGE+AVENUE,-101.63,36.59,19983
106+S.+MAIN+STREET,-100.88,36.87,5311
380+CLEVELAND+SCHOOL+ROAD,-80.52,34.21,66551
DARLINGTON+CELL+SITE%3A+200%27+SOUTH+OF+SR-34%3B+2.0+NM+WEST+OF+THE+INTERSEC,-80.03,34.3,66618
400+FEET+WEST+OF+STATE+ROUTE+13-494,-79.89,34.62,45650
PAGELAND+CELL+SITE+-+ROUTE++4.+BOX+245+-+%28PAGELAND+-+SC+RSA+%234%29,-80.42,34.76,45650
2241+ETTERS+LANE,-80.53,34.39,66551
1510-A+FORT+JACKSON+ROAD,-80.71,34.17,66551
DOWNTOWN+DARLINGTON+CELL+SITE+-+300+FROM+THE+INTERSECTION+OF+D+AVENUE,-79.85,34.3,66618
CHESTERFIELD+CELL+SITE+-+ON+GOODDALE+ROAD+ENCOMPASSED+BY+BROOKS+CIRCLE,-80.09,34.72,45650
LAKE+WATEREE+CELL+SITE-+2570+EBENEEZER+ROAD,-80.68,34.41,66551
1449+WINDHAMTOWN+ROAD,-80.11,34.21,66618
CHERAW+CELL+SITE+-+ROCKY+RIDGE+RD+%26+SR+312,-79.84,34.75,26118
830+HWY+38+SOUTH,-79.67,34.58,26118
%28N+HARTSVILLE+SITE%29+1355+RUBY+RD,-80.07,34.4,66618
LAKE+VIEW+SITE+RODGERS+ROAD,-79.18,34.34,30479
SOUTH+OF+THE+BORDER+%28HAMMER%29+SITE+210+RED+ROAD,-79.33,34.49,30479
%28OAK+GROVE+SITE%29+122+GARY+ROAD,-79.54,34.35,30479
CO+ROAD+70,-73.55,44.1,36885
4651+STATE+HIGHWAY+30,-74.18,42.98,53383
3883+STATE+HIGHWAY+30,-74.2,43.04,53383
437+PROGRESS+ROAD,-74.3,43.04,53383
144+MUELLER+ROAD,-74.13,43.06,53383
2178+ROUTE+29A,-74.41,43.08,53383
300+MCCAULEY+RD.,-74.96,43.69,61319
1388+NEWPORT+GRAY+ROAD,-74.94,43.22,61319
109+FERRIS+ROAD,-74.65,44.71,107740
266+SCOVIL+RD,-74.86,44.49,107740
320+SR+37,-74.69,44.98,50022
BIG+TUPPER+SKI+AREA,-74.48,44.16,50022
RT+11,-74.21,44.92,50022
OAK+MTN+DR.,-74.36,43.52,4416
RT+28+N.+BLUE+MTN,-74.4,43.87,4416
84+DEUTSCH+DRIVE,-73.52,44.53,80485
1662+RIDGE+RD,-73.46,44.96,80485
CLINTON+MILLS+ROAD,-73.92,44.96,80485
RATTLESNAKE+MTN,-73.43,44.41,36885
147TH+90+ROAD,-73.61,44.77,80485
72+DEFIANCE+STREET,-73.41,43.83,36885
RIDGE+ROAD,-74.16,43.23,53383
652+OLD+STATE+ROAD,-74.51,43.05,53383
ROUTE+9+SOUTH+ROAD+1,-73.76,43.85,36885
%28WELLSBORO+CELL+SITE%29+%29OAT+RANCH+HILL,-77.28,41.67,40591
OFF+STATE+RT+417,-77.56,42.12,95379
%28MANSFIELD+SITE%29+AIRPORT+ROAD,-77.1,41.81,40591
%28COUDERSPORT+SITE%29+DUTCH+HILL+ROAD,-78.0,41.75,16526
%28BLOSSBURG+SITE%29+JOSEPH+STREET,-77.07,41.67,40591
%28GALETON+SITE%29+95+WEST+STREET,-77.65,41.72,16526
LOC+%23+078-36-08,-94.31,38.22,16172
2356+NORTHWEST+HIGHWAY+7,-93.8,38.38,21824
HIGHWAY+71,-94.37,38.05,20563
RT1+BOX+157A,-94.22,37.74,20563
915+NORTH+OLIVE+STREET,-94.38,37.85,20563
30901+SOUTH+LITTLE+ROAD,-94.17,38.55,105780
1093+NORTHWEST+500+ROAD,-93.95,38.44,21824
20732+S.+1788+ROAD,-94.31,37.78,20563
ROUTE+2+HIGHWAY+18+AND+71,-94.35,38.43,16172
317+SOUTHEAST+991,-93.58,38.31,21824
B+SHAW+ROAD,-93.07,32.88,15670
6305+QUITMAN+HIGHWAY,-92.7,32.31,15744
ROUTE+4+HIGHWAY+2+WEST,-92.48,32.78,22108
HIGHWAY+9+SOUTH,-92.98,32.33,13241
1765+GRAFTON+XING+ROAD,-92.68,32.85,22108
4056+CAMP+JOY+ROAD,-93.45,32.42,127039
2450+CAPLES+ROAD,-92.29,32.44,153279
551+PINEGROVE+CHURCH+ROAD,-93.13,32.56,13241
7182+HWY+2,-92.36,32.76,22108
179+JARMON+STREET,-92.25,32.9,22108
GALESBURG+CELL+SITE+1.25+MILES+NE+OF+RT+34+%26+1-74+INTERSECTION,-90.32,40.99,49699
RUSHVILLE+CELL+SITE%3A+++++++4+MILES+EAST+OF,-90.5,40.13,6768
1.5+MILE+NORTH+OF+CARTHAGE,-91.13,40.42,17708
CANTON+CELL+SITE+2.5+MILES+NORTHEAST+OF,-90.03,40.6,34340
CAMP+POINT+CELL+SITE+U.S.+HWY+24+ON+CITY+ROAD+2200+E.,-91.09,40.04,65435
I-74+CELL+SITE+INERSECTION+OF+COUNTY+ROAD+1100+N+AND+1900+E,-90.08,40.87,49699
LEWISTOWN+CELL+SITE+1+MILE+SOUTH+OF+LEWISTOWN,-90.16,40.38,34340
ALEDO+CELL+SITE+2.75+MILES+SOUTHWEST+OF,-90.73,41.17,15437
FARMINGTON+CELL+SITE+35680+N+INDUSTRY+ROAD,-90.01,40.71,34340
LAHARPE+CELL+SITE+2804+EAST+COUNTY+ROAD+2780+N,-90.96,40.6,17708
BANNER+CELL+SITE%3A+1.5+MILES+NE+OF,-89.89,40.53,34340
LEWISTOWN+CELL+SITE+1+MILE+SOUTH+OF+LEWISTOWN,-90.16,40.38,34340
3+MILES+WEST+OF+INTERSECTION+HWY+94+%26+34,-90.93,40.86,6646
3%2F4+MI+SW+OF+JOY+ON+EAST%2FWEST+COUNTY+ROAD,-90.89,41.19,15437
350+E+490TH+STREET,-90.34,41.15,49699
COUNTY+ROAD+450N,-91.35,40.26,17708
3%2F8+MILES+W+OF+INTERSECTION+900N+%26+1300E,-90.95,40.76,6646
BRICKHOUSE+ROAD,-90.37,40.21,34340
2.75+MILES+SW+OF+THE+TOWN+OF,-90.71,40.71,16844
23943+N+ILLINOIS+78,-90.03,40.54,34340
1+MI+E+OF+US+HWY+6+2+MI+E,-92.67,41.73,18504
2.5+MI+N+JCT+I-80+%26+RT+149,-92.01,41.72,3155070
2.5+MI+N+JCT+I-80+%26+RT+149,-92.01,41.72,16184
2.4+MI+E+OF+ST+RT+14+3.2+MI+N+OF+ST+RT+92,-93.06,41.36,33253
1.5+MI+S+OF+US+RT+63+.75+MI+SE+OF+UNIVERSITY+PARK,-92.61,41.27,22095
500+FT+S+OF+ST+RT+92+2.5+MI+E+OF+WEST+CHESTER,-91.76,41.34,21965
APPROX+3+MI+NNW,-92.24,41.37,10246
9728+S.+12TH+AVE.+EAST++%28YOUNG+IA+1+%23303454%29,-92.91,41.69,37185
1732+410TH+AVENUE,-92.45,41.71,18504
2181+Y+AVE+++%28HAGEN+%23303452%29,-91.85,41.69,3155070
2181+Y+AVE+++%28HAGEN+%23303452%29,-91.85,41.69,16184
2424+S.+128TH+AVE.+W,-93.08,41.51,37185
1000+WEST+MARION+STREET,-93.11,41.32,33253
2452+OLD+HWY+92,-92.88,41.29,22095
411+E+WASHINGTON+ST.,-92.43,41.21,22095
10991+ORCHARD+AVENUE,-93.26,41.69,37185
3090+VINE+AVE.++%28HAVRE+%2351223%29,-91.54,41.21,21965
2998+200TH+ST.++%28DAIRY+%2351187%29,-91.56,41.37,21965
N.+99TH+STREET+W,-93.28,41.84,37185
1380+HWY+63,-92.65,41.45,22095
2292+125TH+STREET,-91.7,41.48,21965
NORTH+ENGLISH+SITE+2177+335TH+STREET+%28ENGLISH+NORTH+196556431%29,-92.07,41.52,3155070
NORTH+ENGLISH+SITE+2177+335TH+STREET+%28ENGLISH+NORTH+196556431%29,-92.07,41.52,16184
TREASURE+HILL%3A+JUST+SOUTH+OF+CITY+LIMITS,-114.45,37.92,5183
MOUNT+WILSON%3A++35.1+KM+NE+OF,-114.4,38.24,5183
DELAMAR+MOUNTAIN+CELL+SITE%3A+20.9+KM+W+OF,-114.73,37.52,5183
PANACA.+NEAR+TELEPHONE+CENTRAL+OFFICE,-114.51,37.79,5183
ALAMO.+NEAR+TELEPHONE+CENTRAL+OFFICE,-115.16,37.36,5183
DELAMAR+REGEN.+22.5+KM+W+OF,-114.78,37.62,5183
CALIENTE+CELL+SITE%3B+NEAR+TELEPHONE+CENTRAL+OFFICE,-114.51,37.62,5183
COYOTE+CELL+SITE%3B+57.9+KILOMETERS+SOUTH+OF+ALAMO,-114.97,36.92,5183
ALAMO+WEST+CELL+SITE%3B+8+KILOMETERS+WEST+OF+ALAMO,-115.26,37.34,5183
RACHEL+CELL+SITE.+37+MILES+WEST+BY+NORTH+WEST+OF,-115.75,37.64,5183
THE+ALAMO+WEST+II+DIGITAL+REPEATER.+8.7+KILOMETERS+SOUTHWEST+OF,-115.26,37.34,5183
WHITE+RIVER+II.+APPROXIMATELY+2.8+MILES+SW+OF+SUNNYSIDE.+NV+BY+HWIGHWA,-115.03,38.39,46523
WHITE+RIVER+I.+54.9+KM+NW+OF,-115.1,37.76,5183
HARRIS+CELL+SITE%3A+++0.10+MILES+WEST+OF+I-35%2FUS-61+2.69+MILES+NORTH+OF,-93.0,45.6,56579
ALBION+CENTER+CELL+SITE%3A+1.6+MILES+EAST+OF+CR-5+.1+MILES+SOUTHWEST+OF,-94.09,45.18,138377
2.7+MI+NORTH+OF+SR-3%3B+5.2+MI+EAST+OF+I-35%3B+1.8+MI+NORTHWEST+OF,-93.19,44.48,429021
2.7+KM+WEST+OF+SR-13%3B+2.6+KM+SOUTH+OF+CR-14,-93.54,44.55,149013
ELKO+%28MN-R%29+1.0+MILE+WEST+OF+I-35+15+MILES+SOUTH+OF+US-169,-93.32,44.56,149013
MONTICELLO+1400+EAST+BROADWAY,-93.77,45.3,138377
CLEARWATER+%28MN-M%29+5.6+MILES+SOUTH+OF+US-10+0.1+MILE+EAST+OF+I-94,-94.04,45.4,138377
BALDWIN%2FWOODVILLE+%28MN-D%29+1.6+MILES+S+OF+US-12%3B+2.0+MILES+W+OF+US-63,-92.33,44.94,90687
HAMPTON+1.1+MILES+SOUTH+OF+SR+-+50+0.1+MILE+WEST+OF+US+-52,-92.98,44.59,429021
